case_id,family,feed_height_ft,radiator_end_height_ft,return_kind,return_id,return_length_ft,return_azimuth_deg,coax_length_ft,mast_condition,band,frequency_hz,antenna_resistance_ohm,antenna_reactance_ohm,antenna_raw_swr_50ohm,nec_radiation_efficiency,cache_hit
elevated_tree_feed40_end3_dedicated_angled_41ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,39.5,none,20m,14050000,256.48,-524.09,26.705561361169266,0.9431999999999999,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,39.5,none,17m,18080000,2456.7,68.158,49.17183479109997,0.9213,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,39.5,none,15m,21050000,333.79,106.62,7.371065491466663,0.9281,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,39.5,none,12m,24910000,655.22,-599.25,24.100438265830878,0.9354,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,39.5,none,10m,28050000,929.39,-1184.3,48.80362579741929,0.9115000000000001,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,39.5,none,6m,50100000,266.14,-491.42,23.61619047333261,0.9140999999999999,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,39.5,none,160m,1850000,5.8016,-1593.7,8764.524667224854,0.5377000000000001,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,39.5,none,80m,3550000,13.703,-544.32,436.3576800002074,0.6811,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,39.5,none,60m,5357000,42.322,77.384,4.642316861890824,0.815,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,39.5,none,40m,7050000,186.48,840.13,79.68427665251642,0.8894,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,39.5,none,30m,10120000,820.81,-580.46,24.646329619506893,0.9388,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,39.5,none,20m,14050000,259.12,-527.58,26.821610641747988,0.9433,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,39.5,none,17m,18080000,2454.5,108.81,49.18651270356915,0.9205,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,39.5,none,15m,21050000,338.63,99.561,7.370009656118668,0.9289000000000001,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,39.5,none,12m,24910000,649.08,-592.82,23.845423767094697,0.9346,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,39.5,none,10m,28050000,938.07,-1190.6,49.0165295427798,0.9109,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,39.5,none,6m,50100000,265.58,-491.55,23.653342746761496,0.9131999999999999,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,39.5,none,160m,1850000,5.072,-1628.3,10464.852487972092,0.4763,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,39.5,none,80m,3550000,11.065,-566.72,585.2562988028324,0.6103000000000001,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,39.5,none,60m,5357000,32.342,54.427,3.758620796853477,0.7631999999999999,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,39.5,none,40m,7050000,143.78,808.69,94.18220527648442,0.8618000000000001,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,39.5,none,30m,10120000,985.5,-579.99,26.549826601225572,0.9467,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,39.5,none,20m,14050000,243.29,-517.18,27.022484634955674,0.9419,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,39.5,none,17m,18080000,2509.7,-21.076,50.19754125307281,0.9224,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,39.5,none,15m,21050000,312.77,113.94,7.104660662928571,0.9247,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,39.5,none,12m,24910000,683.12,-613.01,24.69701350486621,0.9383,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,39.5,none,10m,28050000,886.41,-1172.2,48.766749063850305,0.9118999999999999,True
elevated_tree_feed40_end3_dedicated_angled_41ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,39.5,none,6m,50100000,256.07,-490.01,24.028492085205766,0.9129,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,39.5,none,160m,1850000,6.4663,-1490.9,6882.837406437458,0.5633,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,39.5,none,80m,3550000,16.2,-471.25,277.57541280752986,0.7125,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,39.5,none,60m,5357000,52.536,164.37,12.205847368788119,0.8367,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,39.5,none,40m,7050000,238.43,1002.4,89.2522798374607,0.9005,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,39.5,none,30m,10120000,1535.2,-565.02,34.86692453159349,0.9378,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,39.5,none,20m,14050000,162.08,-261.11,11.878842192689378,0.9298000000000001,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,39.5,none,17m,18080000,2834.6,422.85,57.95395272866198,0.9168000000000001,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,39.5,none,15m,21050000,1653.5,12.268,33.07182209327596,0.9342,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,39.5,none,12m,24910000,229.71,8.769,4.601227434600178,0.9105,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,39.5,none,10m,28050000,1065.8,-1008.4,40.419999873645075,0.9101,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,39.5,none,6m,50100000,187.3,35.333,3.889131701089596,0.8905,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,39.5,none,160m,1850000,6.8026,-1477.9,6429.114257670733,0.5837,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,39.5,none,80m,3550000,17.534,-462.99,247.7057624913903,0.7332,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,39.5,none,60m,5357000,57.82,172.32,12.210505522581512,0.8504999999999999,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,39.5,none,40m,7050000,261.52,1008.7,83.22203109083962,0.9084,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,39.5,none,30m,10120000,1477.5,-453.77,32.34015771533089,0.934,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,39.5,none,20m,14050000,160.89,-264.67,12.15413355845115,0.9283,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,39.5,none,17m,18080000,2895.4,448.25,59.296316609129974,0.915,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,39.5,none,15m,21050000,1613.7,35.56,32.289687279835505,0.9329999999999999,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,39.5,none,12m,24910000,234.04,9.6263,4.689096795634453,0.9117000000000001,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,39.5,none,10m,28050000,1062.2,-1006.2,40.32932352132752,0.9087000000000001,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,39.5,none,6m,50100000,192.51,37.276,4.00456810387738,0.8924,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,39.5,none,160m,1850000,5.5504,-1531.3,8458.52718409494,0.4964,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,39.5,none,80m,3550000,12.692,-496.71,392.972417416313,0.6382,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,39.5,none,60m,5357000,38.629,139.21,12.017345460948174,0.7831,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,39.5,none,40m,7050000,174.77,972.89,112.08806362395701,0.8694,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,39.5,none,30m,10120000,1766.5,-879.15,44.086312099559954,0.9445,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,39.5,none,20m,14050000,153.57,-252.53,11.616086846328908,0.9285,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,39.5,none,17m,18080000,2817.3,286.95,56.93071571459474,0.9204000000000001,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,39.5,none,15m,21050000,1749.3,19.227,34.990230032110226,0.9356,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,39.5,none,12m,24910000,229.66,-11.431,4.6051438960369575,0.9127,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,39.5,none,10m,28050000,1062.8,-984.09,39.50191412935254,0.9137000000000001,True
elevated_tree_feed40_end3_dedicated_angled_45ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,39.5,none,6m,50100000,186.18,27.69,3.8122071099985626,0.8933,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,39.5,none,160m,1850000,7.1666,-1402.2,5494.142647659484,0.5861,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,39.5,none,80m,3550000,19.059,-404.98,175.10530849185372,0.7394,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,39.5,none,60m,5357000,65.696,252.21,21.393175909118266,0.8553000000000001,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,39.5,none,40m,7050000,322.2,1200.1,95.98913833092149,0.9111,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,39.5,none,30m,10120000,1182.9,-1942.5,87.48639127564921,0.9433,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,39.5,none,20m,14050000,131.71,-80.823,3.7382471990077257,0.9148000000000001,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,39.5,none,17m,18080000,3799.4,563.37,77.6589983140003,0.912,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,39.5,none,15m,21050000,342.33,-968.63,61.791657312331175,0.919,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,39.5,none,12m,24910000,207.93,321.61,14.277855183432372,0.8983,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,39.5,none,10m,28050000,1421.6,-819.78,37.89547161715158,0.9098999999999999,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,39.5,none,6m,50100000,1130.3,-777.98,33.32982999538595,0.905,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,39.5,none,160m,1850000,7.5797,-1388.1,5090.911216563619,0.6074,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,39.5,none,80m,3550000,20.778,-396.06,153.80546178401195,0.7598999999999999,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,39.5,none,60m,5357000,72.8,260.55,20.744691187021672,0.8684000000000001,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,39.5,none,40m,7050000,355.03,1201.3,88.52589739782057,0.9187000000000001,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,39.5,none,30m,10120000,1241.7,-1917.0,84.05362413448101,0.9443,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,39.5,none,20m,14050000,127.54,-82.347,3.738719763281893,0.9107,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,39.5,none,17m,18080000,3880.9,433.22,78.58535469820522,0.9115000000000001,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,39.5,none,15m,21050000,353.17,-956.8,59.030843427887866,0.9215000000000001,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,39.5,none,12m,24910000,209.82,315.47,13.848843496327625,0.8989,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,39.5,none,10m,28050000,1424.1,-811.38,37.73627418239762,0.9087000000000001,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,39.5,none,6m,50100000,1142.6,-766.55,33.150889728183294,0.9039,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,39.5,none,160m,1850000,6.0327,-1447.8,6957.618280759464,0.5136,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,39.5,none,80m,3550000,14.492,-433.39,262.9508066733147,0.6626000000000001,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,39.5,none,60m,5357000,46.665,224.75,23.61142871713883,0.8016,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,39.5,none,40m,7050000,226.96,1177.2,126.87004192281192,0.8785,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,39.5,none,30m,10120000,1000.1,-2081.5,106.68680235184486,0.9373,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,39.5,none,20m,14050000,129.97,-72.803,3.5152443360433745,0.9167000000000001,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,39.5,none,17m,18080000,3636.7,562.38,74.4736522267149,0.9165000000000001,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,39.5,none,15m,21050000,342.88,-1002.0,65.55116415283949,0.9193000000000001,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,39.5,none,12m,24910000,188.34,315.31,14.520955789497613,0.8905,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,39.5,none,10m,28050000,1501.2,-840.05,39.43354632315551,0.9137000000000001,True
elevated_tree_feed40_end3_dedicated_angled_49ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,39.5,none,6m,50100000,1101.8,-795.38,33.53512123878874,0.9070999999999999,True
elevated_tree_feed40_end3_dedicated_angled_53ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_53ft_az135,53.0,135.0,39.5,none,160m,1850000,7.8207,-1327.3,4511.837474087801,0.6026,True
elevated_tree_feed40_end3_dedicated_angled_53ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_53ft_az135,53.0,135.0,39.5,none,80m,3550000,21.965,-345.29,111.2659001371311,0.7587,True
elevated_tree_feed40_end3_dedicated_angled_53ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_53ft_az135,53.0,135.0,39.5,none,60m,5357000,81.384,343.05,31.130429423069835,0.8686,True
